CRASH DATE,CRASH_COUNT,is_weekend,month,is_holiday,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED
2022-06-04,300,1,6,0,177.0,2.0
2022-06-05,299,1,6,0,148.0,1.0
2022-06-06,311,0,6,0,171.0,0.0
2022-06-07,307,0,6,0,155.0,0.0
2022-06-08,311,0,6,0,156.0,0.0
2022-06-09,317,0,6,0,165.0,0.0
2022-06-10,366,0,6,0,196.0,0.0
2022-06-11,308,1,6,0,194.0,1.0
2022-06-12,275,1,6,0,126.0,1.0
2022-06-13,319,0,6,0,166.0,0.0
2022-06-14,315,0,6,0,151.0,0.0
2022-06-15,361,0,6,0,234.0,1.0
2022-06-16,302,0,6,0,125.0,1.0
2022-06-17,369,0,6,0,165.0,0.0
2022-06-18,317,1,6,0,208.0,1.0
2022-06-19,305,1,6,0,200.0,0.0
2022-06-20,281,0,6,0,152.0,2.0
2022-06-21,317,0,6,0,133.0,2.0
2022-06-22,265,0,6,0,147.0,1.0
2022-06-23,298,0,6,0,158.0,1.0
2022-06-24,355,0,6,0,165.0,1.0
2022-06-25,364,1,6,0,165.0,2.0
2022-06-26,343,1,6,0,201.0,0.0
2022-06-27,303,0,6,0,150.0,0.0
2022-06-28,295,0,6,0,179.0,1.0
2022-06-29,304,0,6,0,177.0,1.0
2022-06-30,322,0,6,0,176.0,1.0
2022-07-01,316,0,7,0,167.0,2.0
2022-07-02,276,1,7,0,149.0,1.0
2022-07-03,250,1,7,0,118.0,1.0
2022-07-04,255,0,7,0,157.0,2.0
2022-07-05,283,0,7,0,153.0,0.0
2022-07-06,290,0,7,0,166.0,1.0
2022-07-07,285,0,7,0,169.0,3.0
2022-07-08,297,0,7,0,174.0,0.0
2022-07-09,259,1,7,0,119.0,2.0
2022-07-10,250,1,7,0,115.0,4.0
2022-07-11,279,0,7,0,174.0,1.0
2022-07-12,267,0,7,0,159.0,0.0
2022-07-13,307,0,7,0,200.0,1.0
2022-07-14,271,0,7,0,138.0,1.0
2022-07-15,312,0,7,0,184.0,1.0
2022-07-16,277,1,7,0,168.0,0.0
2022-07-17,281,1,7,0,168.0,5.0
2022-07-18,303,0,7,0,147.0,1.0
2022-07-19,292,0,7,0,176.0,3.0
2022-07-20,290,0,7,0,163.0,3.0
2022-07-21,297,0,7,0,219.0,0.0
2022-07-22,334,0,7,0,163.0,1.0
2022-07-23,305,1,7,0,164.0,0.0
2022-07-24,265,1,7,0,151.0,2.0
2022-07-25,279,0,7,0,142.0,0.0
2022-07-26,276,0,7,0,141.0,2.0
2022-07-27,287,0,7,0,134.0,1.0
2022-07-28,298,0,7,0,162.0,0.0
2022-07-29,310,0,7,0,137.0,1.0
2022-07-30,306,1,7,0,141.0,0.0
2022-07-31,288,1,7,0,163.0,1.0
2022-08-01,294,0,8,0,138.0,0.0
2022-08-02,293,0,8,0,162.0,0.0
2022-08-03,324,0,8,0,192.0,2.0
2022-08-04,299,0,8,0,171.0,2.0
2022-08-05,323,0,8,0,177.0,0.0
2022-08-06,313,1,8,0,167.0,1.0
2022-08-07,267,1,8,0,120.0,0.0
2022-08-08,318,0,8,0,178.0,1.0
2022-08-09,284,0,8,0,156.0,0.0
2022-08-10,262,0,8,0,150.0,1.0
2022-08-11,287,0,8,0,152.0,1.0
2022-08-12,351,0,8,0,194.0,1.0
2022-08-13,307,1,8,0,166.0,0.0
2022-08-14,305,1,8,0,163.0,3.0
2022-08-15,241,0,8,0,137.0,0.0
2022-08-16,291,0,8,0,161.0,0.0
2022-08-17,261,0,8,0,169.0,0.0
2022-08-18,283,0,8,0,161.0,0.0
2022-08-19,286,0,8,0,183.0,2.0
2022-08-20,310,1,8,0,159.0,2.0
2022-08-21,272,1,8,0,145.0,0.0
2022-08-22,249,0,8,0,119.0,1.0
2022-08-23,273,0,8,0,146.0,1.0
2022-08-24,231,0,8,0,92.0,2.0
2022-08-25,277,0,8,0,161.0,2.0
2022-08-26,297,0,8,0,147.0,1.0
2022-08-27,306,1,8,0,159.0,1.0
2022-08-28,284,1,8,0,170.0,0.0
2022-08-29,259,0,8,0,145.0,2.0
2022-08-30,283,0,8,0,165.0,1.0
2022-08-31,293,0,8,0,175.0,0.0
2022-09-01,302,0,9,0,142.0,1.0
2022-09-02,289,0,9,0,157.0,1.0
2022-09-03,299,1,9,0,187.0,0.0
2022-09-04,251,1,9,0,141.0,2.0
2022-09-05,254,0,9,0,131.0,1.0
2022-09-06,339,0,9,0,185.0,0.0
2022-09-07,261,0,9,0,113.0,0.0
2022-09-08,301,0,9,0,154.0,0.0
2022-09-09,364,0,9,0,180.0,1.0
2022-09-10,272,1,9,0,153.0,1.0
2022-09-11,260,1,9,0,154.0,0.0
2022-09-12,314,0,9,0,144.0,0.0
2022-09-13,326,0,9,0,145.0,0.0
2022-09-14,308,0,9,0,174.0,0.0
2022-09-15,333,0,9,0,160.0,0.0
2022-09-16,350,0,9,0,188.0,1.0
2022-09-17,262,1,9,0,146.0,0.0
2022-09-18,295,1,9,0,155.0,0.0
2022-09-19,294,0,9,0,135.0,0.0
2022-09-20,288,0,9,0,131.0,0.0
2022-09-21,335,0,9,0,169.0,1.0
2022-09-22,279,0,9,0,129.0,0.0
2022-09-23,322,0,9,0,169.0,2.0
2022-09-24,287,1,9,0,123.0,1.0
2022-09-25,284,1,9,0,156.0,3.0
2022-09-26,260,0,9,0,142.0,1.0
2022-09-27,228,0,9,0,106.0,0.0
2022-09-28,284,0,9,0,150.0,0.0
2022-09-29,315,0,9,0,183.0,0.0
2022-09-30,328,0,9,0,163.0,0.0
2022-10-01,328,1,10,0,169.0,1.0
2022-10-02,246,1,10,0,121.0,1.0
2022-10-03,324,0,10,0,130.0,0.0
2022-10-04,270,0,10,0,139.0,1.0
2022-10-05,244,0,10,0,154.0,0.0
2022-10-06,336,0,10,0,194.0,3.0
2022-10-07,323,0,10,0,166.0,0.0
2022-10-08,305,1,10,0,170.0,1.0
2022-10-09,243,1,10,0,102.0,0.0
2022-10-10,216,0,10,0,105.0,1.0
2022-10-11,278,0,10,0,137.0,0.0
2022-10-12,315,0,10,0,155.0,2.0
2022-10-13,304,0,10,0,162.0,1.0
2022-10-14,347,0,10,0,200.0,5.0
2022-10-15,275,1,10,0,140.0,0.0
2022-10-16,248,1,10,0,132.0,1.0
2022-10-17,263,0,10,0,140.0,1.0
2022-10-18,250,0,10,0,127.0,1.0
2022-10-19,286,0,10,0,159.0,3.0
2022-10-20,299,0,10,0,146.0,0.0
2022-10-21,335,0,10,0,152.0,2.0
2022-10-22,326,1,10,0,156.0,1.0
2022-10-23,241,1,10,0,103.0,1.0
2022-10-24,296,0,10,0,169.0,0.0
2022-10-25,295,0,10,0,164.0,0.0
2022-10-26,266,0,10,0,128.0,0.0
2022-10-27,315,0,10,0,155.0,1.0
2022-10-28,302,0,10,0,157.0,0.0
2022-10-29,308,1,10,0,133.0,0.0
2022-10-30,290,1,10,0,134.0,0.0
2022-10-31,286,0,10,0,135.0,0.0
2022-11-01,279,0,11,0,149.0,1.0
2022-11-02,322,0,11,0,198.0,2.0
2022-11-03,318,0,11,0,174.0,0.0
2022-11-04,287,0,11,0,160.0,1.0
2022-11-05,294,1,11,0,176.0,1.0
2022-11-06,232,1,11,0,141.0,0.0
2022-11-07,280,0,11,0,168.0,2.0
2022-11-08,231,0,11,0,117.0,0.0
2022-11-09,259,0,11,0,126.0,4.0
2022-11-10,266,0,11,0,142.0,0.0
2022-11-11,310,0,11,0,148.0,1.0
2022-11-12,270,1,11,0,151.0,1.0
2022-11-13,237,1,11,0,117.0,0.0
2022-11-14,264,0,11,0,120.0,1.0
2022-11-15,298,0,11,0,143.0,1.0
2022-11-16,303,0,11,0,147.0,0.0
2022-11-17,290,0,11,0,122.0,0.0
2022-11-18,285,0,11,0,139.0,0.0
2022-11-19,319,1,11,0,157.0,0.0
2022-11-20,249,1,11,0,105.0,1.0
2022-11-21,306,0,11,0,152.0,1.0
2022-11-22,306,0,11,0,127.0,0.0
2022-11-23,297,0,11,0,166.0,0.0
2022-11-24,191,0,11,0,81.0,1.0
2022-11-25,233,0,11,0,116.0,1.0
2022-11-26,247,1,11,0,155.0,2.0
2022-11-27,238,1,11,0,127.0,1.0
2022-11-28,254,0,11,0,130.0,2.0
2022-11-29,240,0,11,0,109.0,4.0
2022-11-30,279,0,11,0,144.0,0.0
2022-12-01,291,0,12,0,138.0,1.0
2022-12-02,298,0,12,0,149.0,1.0
2022-12-03,280,1,12,0,130.0,0.0
2022-12-04,255,1,12,0,124.0,2.0
2022-12-05,269,0,12,0,125.0,3.0
2022-12-06,318,0,12,0,177.0,0.0
2022-12-07,298,0,12,0,168.0,1.0
2022-12-08,286,0,12,0,126.0,3.0
2022-12-09,305,0,12,0,169.0,1.0
2022-12-10,253,1,12,0,153.0,0.0
2022-12-11,234,1,12,0,129.0,0.0
2022-12-12,282,0,12,0,141.0,0.0
2022-12-13,302,0,12,0,147.0,0.0
2022-12-14,261,0,12,0,118.0,0.0
2022-12-15,335,0,12,0,193.0,1.0
2022-12-16,373,0,12,0,197.0,0.0
2022-12-17,278,1,12,0,135.0,0.0
2022-12-18,241,1,12,0,120.0,1.0
2022-12-19,277,0,12,0,144.0,1.0
2022-12-20,266,0,12,0,134.0,1.0
2022-12-21,268,0,12,0,138.0,0.0
2022-12-22,290,0,12,0,164.0,1.0
2022-12-23,311,0,12,0,169.0,0.0
2022-12-24,267,1,12,0,113.0,0.0
2022-12-25,181,1,12,0,71.0,0.0
2022-12-26,189,0,12,0,91.0,1.0
2022-12-27,213,0,12,0,89.0,0.0
2022-12-28,221,0,12,0,118.0,4.0
2022-12-29,203,0,12,0,129.0,3.0
2022-12-30,299,0,12,0,133.0,1.0
2022-12-31,249,1,12,0,145.0,2.0
2023-01-01,275,1,1,0,138.0,1.0
2023-01-02,206,0,1,0,121.0,2.0
2023-01-03,225,0,1,0,103.0,0.0
2023-01-04,251,0,1,0,112.0,0.0
2023-01-05,235,0,1,0,132.0,2.0
2023-01-06,234,0,1,0,132.0,1.0
2023-01-07,181,1,1,0,84.0,0.0
2023-01-08,188,1,1,0,85.0,1.0
2023-01-09,242,0,1,0,113.0,0.0
2023-01-10,252,0,1,0,134.0,1.0
2023-01-11,216,0,1,0,96.0,0.0
2023-01-12,280,0,1,0,142.0,2.0
2023-01-13,299,0,1,0,164.0,0.0
2023-01-14,248,1,1,0,98.0,0.0
2023-01-15,193,1,1,0,115.0,1.0
2023-01-16,217,0,1,0,115.0,0.0
2023-01-17,256,0,1,0,105.0,0.0
2023-01-18,258,0,1,0,150.0,2.0
2023-01-19,298,0,1,0,151.0,0.0
2023-01-20,235,0,1,0,111.0,0.0
2023-01-21,229,1,1,0,122.0,1.0
2023-01-22,243,1,1,0,142.0,0.0
2023-01-23,254,0,1,0,156.0,0.0
2023-01-24,235,0,1,0,114.0,0.0
2023-01-25,256,0,1,0,132.0,0.0
2023-01-26,256,0,1,0,109.0,0.0
2023-01-27,235,0,1,0,108.0,1.0
2023-01-28,260,1,1,0,110.0,2.0
2023-01-29,215,1,1,0,96.0,3.0
2023-01-30,232,0,1,0,116.0,0.0
2023-01-31,261,0,1,0,121.0,0.0
2023-02-01,256,0,2,0,124.0,0.0
2023-02-02,263,0,2,0,146.0,0.0
2023-02-03,307,0,2,0,142.0,1.0
2023-02-04,222,1,2,0,107.0,0.0
2023-02-05,207,1,2,0,108.0,1.0
2023-02-06,255,0,2,0,128.0,0.0
2023-02-07,258,0,2,0,120.0,0.0
2023-02-08,237,0,2,0,145.0,1.0
2023-02-09,238,0,2,0,101.0,0.0
2023-02-10,297,0,2,0,177.0,0.0
2023-02-11,261,1,2,0,120.0,0.0
2023-02-12,209,1,2,0,102.0,0.0
2023-02-13,264,0,2,0,156.0,1.0
2023-02-14,259,0,2,0,138.0,0.0
2023-02-15,264,0,2,0,140.0,0.0
2023-02-16,262,0,2,0,137.0,0.0
2023-02-17,276,0,2,0,151.0,2.0
2023-02-18,252,1,2,0,109.0,1.0
2023-02-19,241,1,2,0,138.0,1.0
2023-02-20,186,0,2,0,108.0,0.0
2023-02-21,226,0,2,0,146.0,2.0
2023-02-22,214,0,2,0,105.0,0.0
2023-02-23,216,0,2,0,118.0,0.0
2023-02-24,269,0,2,0,120.0,2.0
2023-02-25,239,1,2,0,111.0,2.0
2023-02-26,232,1,2,0,119.0,0.0
2023-02-27,246,0,2,0,120.0,0.0
2023-02-28,228,0,2,0,101.0,0.0
2023-03-01,311,0,3,0,167.0,0.0
2023-03-02,247,0,3,0,117.0,0.0
2023-03-03,282,0,3,0,143.0,2.0
2023-03-04,270,1,3,0,137.0,1.0
2023-03-05,264,1,3,0,147.0,0.0
2023-03-06,257,0,3,0,148.0,0.0
2023-03-07,273,0,3,0,141.0,3.0
2023-03-08,236,0,3,0,107.0,0.0
2023-03-09,297,0,3,0,155.0,1.0
2023-03-10,292,0,3,0,152.0,1.0
2023-03-11,245,1,3,0,131.0,2.0
2023-03-12,213,1,3,0,121.0,0.0
2023-03-13,317,0,3,0,180.0,1.0
2023-03-14,268,0,3,0,139.0,0.0
2023-03-15,284,0,3,0,171.0,0.0
2023-03-16,252,0,3,0,140.0,0.0
2023-03-17,282,0,3,0,190.0,1.0
2023-03-18,233,1,3,0,103.0,0.0
2023-03-19,248,1,3,0,118.0,0.0
2023-03-20,287,0,3,0,145.0,2.0
2023-03-21,248,0,3,0,125.0,0.0
2023-03-22,221,0,3,0,112.0,2.0
2023-03-23,261,0,3,0,150.0,1.0
2023-03-24,247,0,3,0,136.0,0.0
2023-03-25,226,1,3,0,124.0,1.0
2023-03-26,284,1,3,0,157.0,0.0
2023-03-27,265,0,3,0,125.0,1.0
2023-03-28,246,0,3,0,126.0,0.0
2023-03-29,274,0,3,0,117.0,0.0
2023-03-30,293,0,3,0,137.0,2.0
2023-03-31,256,0,3,0,144.0,0.0
2023-04-01,278,1,4,0,157.0,0.0
2023-04-02,246,1,4,0,142.0,0.0
2023-04-03,260,0,4,0,150.0,0.0
2023-04-04,305,0,4,0,182.0,0.0
2023-04-05,276,0,4,0,167.0,3.0
2023-04-06,226,0,4,0,121.0,0.0
2023-04-07,210,0,4,0,150.0,0.0
2023-04-08,224,1,4,0,128.0,0.0
2023-04-09,210,1,4,0,111.0,1.0
2023-04-10,218,0,4,0,112.0,1.0
2023-04-11,209,0,4,0,123.0,2.0
2023-04-12,234,0,4,0,132.0,1.0
2023-04-13,237,0,4,0,132.0,0.0
2023-04-14,287,0,4,0,180.0,2.0
2023-04-15,242,1,4,0,119.0,2.0
2023-04-16,222,1,4,0,120.0,2.0
2023-04-17,255,0,4,0,148.0,0.0
2023-04-18,237,0,4,0,107.0,0.0
2023-04-19,273,0,4,0,135.0,1.0
2023-04-20,287,0,4,0,161.0,1.0
2023-04-21,312,0,4,0,175.0,0.0
2023-04-22,258,1,4,0,144.0,0.0
2023-04-23,269,1,4,0,141.0,0.0
2023-04-24,302,0,4,0,160.0,0.0
2023-04-25,257,0,4,0,136.0,0.0
2023-04-26,285,0,4,0,163.0,1.0
2023-04-27,237,0,4,0,144.0,0.0
2023-04-28,305,0,4,0,171.0,2.0
2023-04-29,327,1,4,0,171.0,2.0
2023-04-30,284,1,4,0,129.0,0.0
2023-05-01,261,0,5,0,131.0,2.0
2023-05-02,244,0,5,0,131.0,0.0
2023-05-03,262,0,5,0,143.0,0.0
2023-05-04,287,0,5,0,134.0,0.0
2023-05-05,301,0,5,0,158.0,0.0
2023-05-06,346,1,5,0,201.0,0.0
2023-05-07,292,1,5,0,174.0,3.0
2023-05-08,300,0,5,0,158.0,0.0
2023-05-09,298,0,5,0,152.0,0.0
2023-05-10,267,0,5,0,157.0,3.0
2023-05-11,289,0,5,0,167.0,0.0
2023-05-12,370,0,5,0,204.0,2.0
2023-05-13,298,1,5,0,172.0,0.0
2023-05-14,290,1,5,0,154.0,1.0
2023-05-15,265,0,5,0,156.0,0.0
2023-05-16,286,0,5,0,169.0,0.0
2023-05-17,330,0,5,0,193.0,1.0
2023-05-18,320,0,5,0,196.0,0.0
2023-05-19,313,0,5,0,167.0,3.0
2023-05-20,300,1,5,0,177.0,0.0
2023-05-21,284,1,5,0,152.0,0.0
2023-05-22,286,0,5,0,147.0,0.0
2023-05-23,270,0,5,0,146.0,0.0
2023-05-24,274,0,5,0,178.0,1.0
2023-05-25,296,0,5,0,148.0,0.0
2023-05-26,296,0,5,0,154.0,2.0
2023-05-27,300,1,5,0,165.0,3.0
2023-05-28,267,1,5,0,193.0,2.0
2023-05-29,250,0,5,0,147.0,0.0
2023-05-30,286,0,5,0,141.0,1.0
2023-05-31,266,0,5,0,139.0,1.0
2023-06-01,335,0,6,0,206.0,0.0
2023-06-02,312,0,6,0,165.0,0.0
2023-06-03,216,1,6,0,112.0,1.0
2023-06-04,256,1,6,0,131.0,2.0
2023-06-05,253,0,6,0,120.0,2.0
2023-06-06,268,0,6,0,163.0,0.0
2023-06-07,259,0,6,0,127.0,2.0
2023-06-08,233,0,6,0,121.0,0.0
2023-06-09,287,0,6,0,160.0,1.0
2023-06-10,291,1,6,0,174.0,0.0
2023-06-11,251,1,6,0,150.0,0.0
2023-06-12,289,0,6,0,154.0,0.0
2023-06-13,274,0,6,0,139.0,0.0
2023-06-14,289,0,6,0,182.0,2.0
2023-06-15,284,0,6,0,188.0,0.0
2023-06-16,310,0,6,0,170.0,2.0
2023-06-17,270,1,6,0,152.0,1.0
2023-06-18,315,1,6,0,170.0,0.0
2023-06-19,261,0,6,0,139.0,1.0
2023-06-20,280,0,6,0,184.0,0.0
2023-06-21,268,0,6,0,155.0,0.0
2023-06-22,231,0,6,0,121.0,1.0
2023-06-23,255,0,6,0,135.0,0.0
2023-06-24,285,1,6,0,183.0,3.0
2023-06-25,288,1,6,0,155.0,0.0
2023-06-26,289,0,6,0,150.0,0.0
2023-06-27,272,0,6,0,145.0,1.0
2023-06-28,241,0,6,0,145.0,0.0
2023-06-29,263,0,6,0,135.0,2.0
2023-06-30,266,0,6,0,168.0,1.0
2023-07-01,230,1,7,0,161.0,2.0
2023-07-02,245,1,7,0,132.0,1.0
2023-07-03,274,0,7,0,150.0,2.0
2023-07-04,229,0,7,0,145.0,0.0
2023-07-05,278,0,7,0,190.0,0.0
2023-07-06,263,0,7,0,163.0,1.0
2023-07-07,269,0,7,0,158.0,0.0
2023-07-08,245,1,7,0,143.0,0.0
2023-07-09,242,1,7,0,160.0,1.0
2023-07-10,264,0,7,0,169.0,0.0
2023-07-11,276,0,7,0,191.0,1.0
2023-07-12,281,0,7,0,156.0,0.0
2023-07-13,283,0,7,0,165.0,1.0
2023-07-14,272,0,7,0,185.0,1.0
2023-07-15,251,1,7,0,140.0,1.0
2023-07-16,284,1,7,0,156.0,1.0
2023-07-17,311,0,7,0,185.0,1.0
2023-07-18,246,0,7,0,153.0,0.0
2023-07-19,228,0,7,0,153.0,0.0
2023-07-20,283,0,7,0,164.0,1.0
2023-07-21,323,0,7,0,221.0,0.0
2023-07-22,282,1,7,0,178.0,1.0
2023-07-23,249,1,7,0,156.0,2.0
2023-07-24,249,0,7,0,173.0,1.0
2023-07-25,301,0,7,0,165.0,0.0
2023-07-26,269,0,7,0,169.0,0.0
2023-07-27,242,0,7,0,156.0,0.0
2023-07-28,287,0,7,0,169.0,0.0
2023-07-29,270,1,7,0,175.0,1.0
2023-07-30,256,1,7,0,199.0,1.0
2023-07-31,261,0,7,0,159.0,0.0
2023-08-01,280,0,8,0,165.0,1.0
2023-08-02,255,0,8,0,141.0,0.0
2023-08-03,261,0,8,0,153.0,2.0
2023-08-04,272,0,8,0,165.0,1.0
2023-08-05,261,1,8,0,142.0,1.0
2023-08-06,268,1,8,0,140.0,4.0
2023-08-07,245,0,8,0,144.0,2.0
2023-08-08,240,0,8,0,141.0,0.0
2023-08-09,261,0,8,0,144.0,1.0
2023-08-10,291,0,8,0,192.0,0.0
2023-08-11,275,0,8,0,155.0,0.0
2023-08-12,301,1,8,0,205.0,0.0
2023-08-13,273,1,8,0,161.0,2.0
2023-08-14,270,0,8,0,171.0,1.0
2023-08-15,254,0,8,0,166.0,0.0
2023-08-16,261,0,8,0,142.0,1.0
2023-08-17,202,0,8,0,126.0,2.0
2023-08-18,296,0,8,0,202.0,1.0
2023-08-19,273,1,8,0,199.0,0.0
2023-08-20,261,1,8,0,143.0,1.0
2023-08-21,254,0,8,0,147.0,2.0
2023-08-22,231,0,8,0,147.0,0.0
2023-08-23,222,0,8,0,142.0,1.0
2023-08-24,236,0,8,0,120.0,2.0
2023-08-25,244,0,8,0,135.0,0.0
2023-08-26,253,1,8,0,193.0,2.0
2023-08-27,249,1,8,0,127.0,0.0
2023-08-28,233,0,8,0,129.0,1.0
2023-08-29,223,0,8,0,135.0,1.0
2023-08-30,258,0,8,0,144.0,1.0
2023-08-31,311,0,8,0,184.0,1.0
2023-09-01,289,0,9,0,180.0,0.0
2023-09-02,283,1,9,0,175.0,0.0
2023-09-03,259,1,9,0,170.0,4.0
2023-09-04,265,0,9,0,159.0,3.0
2023-09-05,285,0,9,0,180.0,2.0
2023-09-06,292,0,9,0,169.0,0.0
2023-09-07,306,0,9,0,164.0,0.0
2023-09-08,260,0,9,0,123.0,2.0
2023-09-09,269,1,9,0,153.0,0.0
2023-09-10,242,1,9,0,141.0,0.0
2023-09-11,294,0,9,0,145.0,1.0
2023-09-12,280,0,9,0,153.0,1.0
2023-09-13,260,0,9,0,144.0,1.0
2023-09-14,305,0,9,0,160.0,1.0
2023-09-15,273,0,9,0,159.0,0.0
2023-09-16,289,1,9,0,161.0,2.0
2023-09-17,213,1,9,0,115.0,1.0
2023-09-18,280,0,9,0,147.0,0.0
2023-09-19,285,0,9,0,173.0,0.0
2023-09-20,286,0,9,0,183.0,1.0
2023-09-21,284,0,9,0,159.0,2.0
2023-09-22,284,0,9,0,176.0,0.0
2023-09-23,257,1,9,0,128.0,0.0
2023-09-24,279,1,9,0,163.0,0.0
2023-09-25,236,0,9,0,124.0,1.0
2023-09-26,272,0,9,0,181.0,0.0
2023-09-27,294,0,9,0,190.0,0.0
2023-09-28,306,0,9,0,179.0,0.0
2023-09-29,318,0,9,0,184.0,0.0
2023-09-30,248,1,9,0,132.0,0.0
2023-10-01,245,1,10,0,156.0,0.0
2023-10-02,276,0,10,0,154.0,0.0
2023-10-03,313,0,10,0,191.0,1.0
2023-10-04,284,0,10,0,184.0,2.0
2023-10-05,290,0,10,0,180.0,1.0
2023-10-06,307,0,10,0,157.0,0.0
2023-10-07,270,1,10,0,160.0,0.0
2023-10-08,225,1,10,0,120.0,3.0
2023-10-09,195,0,10,0,120.0,1.0
2023-10-10,282,0,10,0,156.0,1.0
2023-10-11,281,0,10,0,171.0,1.0
2023-10-12,274,0,10,0,166.0,1.0
2023-10-13,311,0,10,0,193.0,2.0
2023-10-14,282,1,10,0,170.0,0.0
2023-10-15,285,1,10,0,166.0,1.0
2023-10-16,292,0,10,0,141.0,1.0
2023-10-17,273,0,10,0,167.0,0.0
2023-10-18,252,0,10,0,138.0,1.0
2023-10-19,315,0,10,0,158.0,2.0
2023-10-20,340,0,10,0,203.0,2.0
2023-10-21,285,1,10,0,168.0,2.0
2023-10-22,263,1,10,0,188.0,0.0
2023-10-23,283,0,10,0,167.0,1.0
2023-10-24,262,0,10,0,132.0,0.0
2023-10-25,292,0,10,0,169.0,0.0
2023-10-26,299,0,10,0,177.0,2.0
2023-10-27,280,0,10,0,170.0,2.0
2023-10-28,355,1,10,0,213.0,1.0
2023-10-29,248,1,10,0,135.0,1.0
2023-10-30,283,0,10,0,154.0,1.0
2023-10-31,274,0,10,0,147.0,0.0
2023-11-01,257,0,11,0,152.0,1.0
2023-11-02,232,0,11,0,122.0,1.0
2023-11-03,296,0,11,0,177.0,1.0
2023-11-04,239,1,11,0,156.0,0.0
2023-11-05,238,1,11,0,137.0,1.0
2023-11-06,278,0,11,0,169.0,1.0
2023-11-07,238,0,11,0,131.0,2.0
2023-11-08,267,0,11,0,168.0,0.0
2023-11-09,242,0,11,0,140.0,1.0
2023-11-10,217,0,11,0,113.0,1.0
2023-11-11,297,1,11,0,156.0,0.0
2023-11-12,233,1,11,0,118.0,1.0
2023-11-13,306,0,11,0,187.0,2.0
2023-11-14,266,0,11,0,167.0,0.0
2023-11-15,273,0,11,0,158.0,1.0
2023-11-16,281,0,11,0,162.0,1.0
2023-11-17,327,0,11,0,164.0,3.0
2023-11-18,282,1,11,0,147.0,3.0
2023-11-19,276,1,11,0,186.0,2.0
2023-11-20,316,0,11,0,149.0,1.0
2023-11-21,360,0,11,0,221.0,0.0
2023-11-22,295,0,11,0,184.0,2.0
2023-11-23,197,0,11,0,113.0,1.0
2023-11-24,222,0,11,0,123.0,0.0
2023-11-25,211,1,11,0,120.0,1.0
2023-11-26,209,1,11,0,112.0,0.0
2023-11-27,265,0,11,0,138.0,3.0
2023-11-28,229,0,11,0,113.0,0.0
2023-11-29,239,0,11,0,146.0,1.0
2023-11-30,271,0,11,0,151.0,0.0
2023-12-01,330,0,12,0,166.0,0.0
2023-12-02,261,1,12,0,143.0,0.0
2023-12-03,260,1,12,0,147.0,2.0
2023-12-04,271,0,12,0,142.0,3.0
2023-12-05,260,0,12,0,128.0,1.0
2023-12-06,222,0,12,0,117.0,0.0
2023-12-07,269,0,12,0,132.0,1.0
2023-12-08,276,0,12,0,142.0,1.0
2023-12-09,273,1,12,0,198.0,0.0
2023-12-10,216,1,12,0,147.0,2.0
2023-12-11,295,0,12,0,173.0,0.0
2023-12-12,313,0,12,0,173.0,0.0
2023-12-13,264,0,12,0,133.0,0.0
2023-12-14,279,0,12,0,153.0,0.0
2023-12-15,309,0,12,0,171.0,1.0
2023-12-16,239,1,12,0,146.0,0.0
2023-12-17,239,1,12,0,132.0,0.0
2023-12-18,297,0,12,0,176.0,1.0
2023-12-19,271,0,12,0,158.0,1.0
2023-12-20,283,0,12,0,178.0,0.0
2023-12-21,284,0,12,0,146.0,0.0
2023-12-22,323,0,12,0,161.0,1.0
2023-12-23,218,1,12,0,124.0,0.0
2023-12-24,216,1,12,0,118.0,1.0
2023-12-25,155,0,12,0,102.0,1.0
2023-12-26,188,0,12,0,104.0,0.0
2023-12-27,234,0,12,0,142.0,2.0
2023-12-28,272,0,12,0,187.0,2.0
2023-12-29,263,0,12,0,155.0,0.0
2023-12-30,228,1,12,0,118.0,1.0
2023-12-31,186,1,12,0,95.0,2.0
2024-01-01,247,0,1,0,162.0,7.0
2024-01-02,257,0,1,0,120.0,1.0
2024-01-03,239,0,1,0,148.0,0.0
2024-01-04,220,0,1,0,121.0,0.0
2024-01-05,252,0,1,0,103.0,1.0
2024-01-06,234,1,1,0,129.0,0.0
2024-01-07,182,1,1,0,98.0,0.0
2024-01-08,237,0,1,0,142.0,3.0
2024-01-09,279,0,1,0,156.0,1.0
2024-01-10,231,0,1,0,111.0,0.0
2024-01-11,290,0,1,0,165.0,0.0
2024-01-12,299,0,1,0,177.0,0.0
2024-01-13,256,1,1,0,134.0,1.0
2024-01-14,219,1,1,0,114.0,0.0
2024-01-15,198,0,1,0,123.0,0.0
2024-01-16,276,0,1,0,118.0,1.0
2024-01-17,255,0,1,0,165.0,0.0
2024-01-18,226,0,1,0,116.0,0.0
2024-01-19,252,0,1,0,136.0,0.0
2024-01-20,210,1,1,0,128.0,0.0
2024-01-21,233,1,1,0,117.0,3.0
2024-01-22,244,0,1,0,135.0,0.0
2024-01-23,225,0,1,0,104.0,0.0
2024-01-24,260,0,1,0,143.0,0.0
2024-01-25,252,0,1,0,130.0,0.0
2024-01-26,267,0,1,0,179.0,1.0
2024-01-27,243,1,1,0,116.0,1.0
2024-01-28,251,1,1,0,144.0,0.0
2024-01-29,257,0,1,0,123.0,0.0
